industry,year,total_vol_36m_mean,total_vol_36m_std,systematic_vol_36m_mean,systematic_vol_36m_std,idiosyncratic_vol_36m_mean,idiosyncratic_vol_36m_std
"Agriculture, Forestry, Fishing",2010,0.18349843839680893,0.08893955655214061,0.07030265724923349,0.05085913019363136,0.159244544641027,0.07526214917681116
"Agriculture, Forestry, Fishing",2011,0.14787981975288053,0.0649247929495401,0.07270596394252953,0.058167443319347666,0.12316817183606094,0.04247105616918837
"Agriculture, Forestry, Fishing",2012,0.10182483115341234,0.02995567855873587,0.04930899789650229,0.02861398236863248,0.08394206974019477,0.022843205035990587
"Agriculture, Forestry, Fishing",2013,0.08452473254813166,0.018249557960354615,0.04384407216107931,0.02262264053760219,0.06794921965918223,0.012749999591751061
"Agriculture, Forestry, Fishing",2014,0.09775089046103247,0.04044351838311992,0.03919903428628105,0.02056816472608997,0.07172396589862173,0.012616985133582637
"Agriculture, Forestry, Fishing",2015,0.11226571640230498,0.06675835749138234,0.03835339061343568,0.038153510762486714,0.09274100401638281,0.04126567859825993
"Agriculture, Forestry, Fishing",2016,0.10372449470290165,0.048601689369662984,0.030791503884425187,0.02349703563353171,0.09502665380351578,0.04502312348534582
"Agriculture, Forestry, Fishing",2017,0.09735655377448382,0.026490967755932633,0.024579176247012027,0.015542744607777239,0.09097449583050421,0.025673382670329255
"Agriculture, Forestry, Fishing",2018,0.08567362568615378,0.024321982575095387,0.018444491655935827,0.009337274679460049,0.08038993832145824,0.02425532323889801
"Agriculture, Forestry, Fishing",2019,0.09515937670674733,0.04494457729275741,0.027208728470787095,0.01447963467686512,0.07418121435078377,0.022880354888786158
"Agriculture, Forestry, Fishing",2020,0.1135056882903226,0.050862860843405834,0.05848210326335819,0.04373033947084176,0.09143937738721486,0.029726681120483864
"Agriculture, Forestry, Fishing",2021,0.12574694913363804,0.06761492103969896,0.0713609176742801,0.06141458559340936,0.09543955760887533,0.03892055899366575
"Agriculture, Forestry, Fishing",2022,0.1316353683835802,0.07526527733855844,0.06640136066783275,0.06156622884646139,0.10495963691815989,0.053569125446777006
"Agriculture, Forestry, Fishing",2023,0.14471912459345848,0.07194766610100799,0.07098680311186271,0.047861531282353285,0.11888976111453853,0.06047064049700689
Construction,1996,0.13553268013618505,0.09841773522425004,,,,
Construction,1997,0.1393816481665167,0.08720279461326014,0.041977856183186814,0.04051603056509866,0.11982436196259422,0.07573639582445986
Construction,1998,0.1585783995161729,0.13031241295412566,0.04488668548269214,0.03619508798410131,0.14342266567537587,0.12903690145806132
Construction,1999,0.1705865637043208,0.13140720245575763,0.05180761434565184,0.03662620882977186,0.1547940006748534,0.13198626337348734
Construction,2000,0.18261317961072018,0.1439626615950586,0.05019315285788705,0.038157464122276434,0.16780363222823141,0.14080964194262752
Construction,2001,0.20127326257642444,0.13288916225195105,0.052559851410326354,0.048381683355283416,0.17780086182134722,0.10796138520831836
Construction,2002,0.18272811454611662,0.09635333822652989,0.05159680690981987,0.04675481597556184,0.16871123672976793,0.0875082346960251
Construction,2003,0.1581860789193592,0.06268169183165458,0.05549299760840722,0.03466051466226384,0.14234465957057352,0.05719820134490973
Construction,2004,0.13912933024340027,0.05963001011016448,0.05329954621742459,0.03299484349447835,0.12410820100242807,0.05515793310793553
Construction,2005,0.12724843830843505,0.05262727801967813,0.05227441658171695,0.03033980700508947,0.11090313849159926,0.04843919556249662
Construction,2006,0.12779763629531227,0.04759670586521276,0.04818375825162013,0.025665375084890866,0.11342991335025887,0.04690540143325997
Construction,2007,0.12183790869656014,0.04049316986581366,0.04952875987868839,0.021687654774584612,0.1063347948596327,0.04241458301298186
Construction,2008,0.14153180154798534,0.0499521490463474,0.049635963635291325,0.026704375909510043,0.1244080127247252,0.048118884275067594
Construction,2009,0.18351682403218356,0.08465803820594783,0.09068635396293102,0.04823787680249077,0.14533600163364116,0.07390038504999566
Construction,2010,0.20183080674121287,0.10380321577342529,0.10086586045858506,0.051154246349158224,0.1648372353357597,0.09786523468977969
Construction,2011,0.1892336285838723,0.10203678780988171,0.10345316073285418,0.05297324434047602,0.1497159837668527,0.09525084104760417
Construction,2012,0.15484045700330873,0.08201187402499628,0.08826519387012367,0.04480496232821584,0.11874570872145099,0.07412274170489058
Construction,2013,0.13558187236678657,0.05491232411638134,0.07992796629672987,0.035564182617653484,0.10293132921703553,0.0475574364647918
Construction,2014,0.12259463328201695,0.05044723523229947,0.06456854062477682,0.03225239957747981,0.09764349713267093,0.045071781618360174
Construction,2015,0.1087717974287184,0.0420032782638273,0.035356754684020004,0.020487616037099105,0.09864433993134848,0.042412219654544184
Construction,2016,0.10914035936475623,0.045319709657785576,0.041194959698299526,0.02427831833005678,0.09692238240354727,0.0432316533064378
Construction,2017,0.10963868926003816,0.05013649337237773,0.043459120748454615,0.024148863129617424,0.09648766859713767,0.048167134490662095
Construction,2018,0.11139179646539675,0.058170821023392626,0.04176968386555029,0.021713284246819172,0.09926754468673946,0.056255270234475616
Construction,2019,0.11174086888837653,0.0391881171321973,0.0538477535988601,0.01698656141210878,0.09356385029102222,0.038745263188251465
Construction,2020,0.1397305244917869,0.05402226203877919,0.08351367466607718,0.036906267012801225,0.10442819137761325,0.04706328398735295
Construction,2021,0.17249259357325236,0.12849622630215543,0.10154117356593736,0.03741288709589995,0.11443523852784125,0.04949527310559954
Construction,2022,0.16891483411382527,0.1239060912946751,0.10852311824367394,0.08058996430527958,0.125228582343106,0.0936939523697295
Construction,2023,0.15009892341327022,0.09217053083813516,0.0823926567201738,0.052692936585117214,0.11770434918822736,0.08169251305364227
"Finance, Insurance, Real Estate",1996,0.07027925371204445,0.05741383920238401,,,,
"Finance, Insurance, Real Estate",1997,0.08474912906165055,0.06389946708138056,0.026506093423393134,0.026361544442225226,0.07516970593647687,0.059273595596898376
"Finance, Insurance, Real Estate",1998,0.09655623795994833,0.056666796463620696,0.034897308076765124,0.03127319857824874,0.08174975309131424,0.050699350426835176
"Finance, Insurance, Real Estate",1999,0.10445116369079857,0.05192846747473249,0.042317704248078035,0.03403257149141472,0.08918046754253436,0.04571501629762561
"Finance, Insurance, Real Estate",2000,0.1107874136243711,0.05497821226375903,0.03818654908888164,0.032441008029431916,0.09871066085102172,0.04727435692869993
"Finance, Insurance, Real Estate",2001,0.10911280240546432,0.05715367679419765,0.028781383314886798,0.034087883739635914,0.1006459025450073,0.049777038937272644
"Finance, Insurance, Real Estate",2002,0.1039493440747248,0.057271395747469464,0.022870317334036435,0.030636870707102856,0.09720000478989202,0.05220974848633683
"Finance, Insurance, Real Estate",2003,0.09255737608052826,0.05475473649901068,0.02443622203522624,0.027195299171145056,0.08549970877201664,0.0505013281593792
"Finance, Insurance, Real Estate",2004,0.08241674843034248,0.046657072753572906,0.02393423382324182,0.021212799592099235,0.07498368616408901,0.04547382273641056
"Finance, Insurance, Real Estate",2005,0.0752298462667981,0.03631174546516914,0.02668789448090785,0.018655184623607404,0.06535805122289988,0.03470908535061083
"Finance, Insurance, Real Estate",2006,0.06695136299792957,0.03374749686007078,0.023472461675904135,0.016150290127373585,0.059981813795459436,0.031375867224976636
"Finance, Insurance, Real Estate",2007,0.06485100018861767,0.03345350634744166,0.02006041438339047,0.015990820661157253,0.05939484561129906,0.030926596518742022
"Finance, Insurance, Real Estate",2008,0.08672334741988436,0.042829781583944494,0.02665728577135861,0.024190081039052923,0.07700579687773873,0.03542098592462134
"Finance, Insurance, Real Estate",2009,0.13017005786751829,0.07099789912067678,0.050777821926970876,0.044185802676220604,0.1129405311743749,0.05916910029336997
"Finance, Insurance, Real Estate",2010,0.14653294274181974,0.07900350804667722,0.05779314920647661,0.04570333115454298,0.12716495524507088,0.07000128533331483
"Finance, Insurance, Real Estate",2011,0.14215586853301673,0.08045676050617097,0.05944503823826551,0.04384975256524299,0.12158405144203537,0.07370693562003633
"Finance, Insurance, Real Estate",2012,0.11177181329605891,0.06405887331097151,0.050994487066646985,0.03294627121022456,0.09189132220876371,0.06156578196693506
"Finance, Insurance, Real Estate",2013,0.09661620984621079,0.04822607212195481,0.046583985243040985,0.028267419490442775,0.07800533262065404,0.047074363361242065
"Finance, Insurance, Real Estate",2014,0.0865570554830221,0.043543737121440655,0.039114246917608286,0.02356302294679576,0.06983088063550372,0.04061485135429381
"Finance, Insurance, Real Estate",2015,0.07489107989672034,0.040939888169174966,0.02822831908412905,0.01632450806248269,0.06594134488385374,0.039930865185469615
"Finance, Insurance, Real Estate",2016,0.07132642389598347,0.03760449812987732,0.02680373067538304,0.017215575577360295,0.06276202812880735,0.03637916811199383
"Finance, Insurance, Real Estate",2017,0.07433939830979934,0.03738989095174175,0.024132373779323472,0.015749777539347087,0.06726076279482496,0.036367211669280246
"Finance, Insurance, Real Estate",2018,0.0748101636323471,0.03947745308895242,0.024870042757549022,0.015218920885209335,0.06771691824539171,0.038366122795791574
"Finance, Insurance, Real Estate",2019,0.08073133168746019,0.043092325623220955,0.03865436585391605,0.020509296861459057,0.067240461496106,0.04083021458899327
"Finance, Insurance, Real Estate",2020,0.09756945997792661,0.049071504834115404,0.057147145990479584,0.03105928564091459,0.07163853847231491,0.044645011537438044
"Finance, Insurance, Real Estate",2021,0.11319370938214263,0.05427051310703799,0.06650999560507187,0.03411215877571341,0.08170238243093374,0.0481444371140361
"Finance, Insurance, Real Estate",2022,0.11284965049694871,0.060698947003755506,0.060490136974104186,0.03488913543316938,0.0873169319543601,0.05102063554940218
"Finance, Insurance, Real Estate",2023,0.10938708213412288,0.061924892583000095,0.047411915176710895,0.027263254534050062,0.0919910004725542,0.05843038743916533
Manufacturing,1996,0.12466663865529796,0.07856343718314909,,,,
Manufacturing,1997,0.1275512557099711,0.07092687531569705,0.042527143910689236,0.03300391712896734,0.11214884045250725,0.06474691612175526
Manufacturing,1998,0.13402516121290606,0.0669861308296187,0.04780256630602994,0.0321538963335592,0.11854696911992489,0.06248348960211802
Manufacturing,1999,0.148519610886184,0.0731113016935384,0.054959881120737894,0.03174557128355012,0.1304071331102071,0.06815543930204251
Manufacturing,2000,0.1897331625845519,0.13081841121322577,0.054348233721304665,0.03978652827148986,0.1710828654443941,0.12628100079338614
Manufacturing,2001,0.21420231820209604,0.14628652486243585,0.06231267069772199,0.05747466865867435,0.19036809188696682,0.1309064296742197
Manufacturing,2002,0.2115988125684763,0.14556882019000267,0.06563336012773173,0.06557654900523094,0.19022179428369781,0.13393501406461072
Manufacturing,2003,0.1850506817155433,0.11443497611135196,0.06876426734760989,0.06346710484656881,0.159153268097979,0.09727944314554475
Manufacturing,2004,0.15664893870170238,0.09098888128037516,0.055841923440060205,0.046416053626972625,0.13486831961193338,0.07911914412098876
Manufacturing,2005,0.13530646187237452,0.0709311749462457,0.050267649692866345,0.04000483824066869,0.11819693425178017,0.06515524882613594
Manufacturing,2006,0.12355367814206288,0.06975669482529748,0.042016408302524656,0.03022821892626867,0.10932783680579694,0.06524606443034504
Manufacturing,2007,0.11635590098842727,0.062194895165609436,0.03834144134884043,0.02568250307816531,0.10427424957257744,0.058553105703840085
Manufacturing,2008,0.12490063119697999,0.058669843646127914,0.04539541688899952,0.02931137872437592,0.10939749127663187,0.05620670841924741
Manufacturing,2009,0.16450742444508334,0.08506348964507923,0.07709058010709408,0.047597217202070746,0.13363852134231294,0.07652012451903405
Manufacturing,2010,0.17985036166243945,0.09748086805098038,0.08991384018518597,0.05365753195320832,0.14491896280349265,0.08967228334129551
Manufacturing,2011,0.17466863376316125,0.10244782175856236,0.0867690238778673,0.052632890428404626,0.1398180382743935,0.09236530867356435
Manufacturing,2012,0.14295756701713336,0.08005948376681575,0.06732326987254834,0.039643477497224446,0.11422160760660229,0.07072006516200156
Manufacturing,2013,0.12236163454802422,0.06280772481207722,0.05967107955410566,0.03313850375756978,0.09934525797893892,0.06051644544778176
Manufacturing,2014,0.11474181501237751,0.06317845883249913,0.049128103711674816,0.027998517613079078,0.09662159480051213,0.06250042344631129
Manufacturing,2015,0.10617159055394637,0.05833244123624507,0.03475070970595672,0.01937241337504425,0.09493748755249114,0.05741964158931503
Manufacturing,2016,0.11147866405134786,0.06258458163173704,0.03435197546246802,0.02272292853010504,0.10059068957874663,0.06172530734158655
Manufacturing,2017,0.11473128131599088,0.06923088868334619,0.03166880648046054,0.02414064435706559,0.10531996100770373,0.06768750612446509
Manufacturing,2018,0.12051452799976517,0.0742721835452409,0.03345759611980481,0.022973325446927085,0.11009594424490723,0.07275669050573715
Manufacturing,2019,0.1271602247997216,0.07135339831956682,0.05012189528419802,0.026522860417762632,0.10992815260993216,0.06961373898065822
Manufacturing,2020,0.15258009234020675,0.12016129061389287,0.07478378258032423,0.04809137469194381,0.12333783985185894,0.11371428297005366
Manufacturing,2021,0.1725947569658406,0.16208574764026742,0.08650539791579226,0.05323125205919212,0.13782989780847518,0.15620385372644127
Manufacturing,2022,0.17156361574969847,0.16346847964902458,0.07708407996462963,0.05200966478402357,0.1422875188917871,0.15846042507257835
Manufacturing,2023,0.15850436546940647,0.13481549718842972,0.06369844351205331,0.040505557300607745,0.1354827616334224,0.13070029689602758
Mining,1996,0.13326267547924114,0.07866597965996049,,,,
Mining,1997,0.14494292324189453,0.09535373357017049,0.03486994650155372,0.03881665090097324,0.1313152284991985,0.08293440013608769
Mining,1998,0.15744523498872937,0.08869371290244263,0.047155377345904186,0.0396190430344007,0.14048393503060796,0.08089770347587272
Mining,1999,0.18741276241924965,0.08266940702016791,0.06065228614898236,0.03406814618557481,0.1709790415072498,0.07790357816648602
Mining,2000,0.19938010337814183,0.06794891963207095,0.054517465880068304,0.03253145648427156,0.18624033433067802,0.06470295568508908
Mining,2001,0.19880915652344736,0.07326045442469561,0.0457352630040603,0.029872314176997688,0.18656333974004277,0.06873982915592863
Mining,2002,0.16851705847440246,0.06486152863003454,0.03504025486515348,0.02533233193045466,0.16073171232488723,0.06342647337803617
Mining,2003,0.15214542191330804,0.08020064465860768,0.031512271246910785,0.02288713897627463,0.14460408548715645,0.07892985448633291
Mining,2004,0.14510409255762194,0.08263084544073616,0.03150793023405567,0.024125014513029317,0.13806557397741495,0.0808739899689051
Mining,2005,0.14270936212640237,0.0798231191529227,0.033485856026712536,0.03366224540659617,0.13167120106843413,0.07539935930989534
Mining,2006,0.14368029262952367,0.06099927688293009,0.046592210464014704,0.030513576395931014,0.12998200888269373,0.057360846948287525
Mining,2007,0.13889945779666205,0.05700464408822342,0.04750143135029494,0.0236484099581631,0.12501198407031866,0.05358948425311559
Mining,2008,0.14961574557746757,0.056534290696370476,0.052479924172582244,0.027438575210814598,0.1332363286028341,0.055143165873155674
Mining,2009,0.18738716623311358,0.06899228232034695,0.08700953372621291,0.03735516109967274,0.15281970596197575,0.06517798991655518
Mining,2010,0.201859913244335,0.08013150037072109,0.095777036273522,0.04059146954001305,0.16826394348655743,0.0792730990820957
Mining,2011,0.20202936719129816,0.09464512552196627,0.10400035326698606,0.041696500154248195,0.16386313229140814,0.09621588287094822
Mining,2012,0.16776005553958334,0.06731318817534472,0.09010153293577403,0.03659986153405068,0.13201249834944556,0.06659961110653884
Mining,2013,0.15192104281374408,0.058653121366594056,0.08800345475629329,0.0368689103059987,0.1163080332648893,0.053229350270462085
Mining,2014,0.14630694210269565,0.07201501808581352,0.07637242555516469,0.04236713584382294,0.11389143061706875,0.06073848145135972
Mining,2015,0.1496458654449634,0.0726976255372998,0.04948821394440211,0.028783935598225372,0.13486104925318404,0.07141256996311511
Mining,2016,0.18959283901019752,0.10582988541801815,0.06254234956979729,0.047931113547246725,0.17005828966072695,0.09875712186983207
Mining,2017,0.19874176171336708,0.1168421551456077,0.06470595160823622,0.05370763546914814,0.1802788064832273,0.10855778772061049
Mining,2018,0.1867203267272058,0.1134125780891257,0.065540041846881,0.05199835089800867,0.16865690884750503,0.10683697189178075
Mining,2019,0.16579224296279707,0.08882570960987346,0.0710852496230046,0.03799268961358381,0.14140240704464396,0.08507423269059396
Mining,2020,0.23253395218160433,0.14466002004989176,0.13632027750217451,0.09029862992436123,0.17406960974874677,0.12174074427490257
Mining,2021,0.2665300606856612,0.1618612890454521,0.162567574415983,0.09047825076450741,0.1951420234627904,0.14411943280082382
Mining,2022,0.27365026097467754,0.19981582606033757,0.14312444716469505,0.09127251720847428,0.22214099494733605,0.18263154840211457
Mining,2023,0.21880358303193392,0.17649173871337276,0.0865857450811064,0.06860812182115662,0.1922112286179581,0.16494445845507555
Other,1996,,,,,,
Other,1997,,,,,,
Other,1998,,,,,,
Other,1999,0.2874511162994749,,0.000731316650080186,,0.28113181526807235,
Other,2000,0.25930633129788466,0.05853128670927559,0.019895557449607783,0.010310147930783865,0.29733906921712566,0.009873941691319157
Other,2001,0.18310051489869963,0.012342293217713875,0.023477740490178117,0.014778674029496168,0.16405404614515157,0.007688389000505895
Other,2002,0.1777831837784829,0.014427194589955446,0.033928906075678826,0.008007592677507544,0.1581564958767865,0.008817496963638297
Other,2003,0.3046162684547632,0.04607906634472216,0.17561266837956277,0.01246954629233207,0.25305730776334623,0.01583527882947529
Other,2004,0.2700764565284297,0.05442846282778824,0.15052436963004828,0.022523506239468853,0.21401034236088473,0.0488966031091495
Other,2005,0.24901382679788833,0.04220975212995174,,,,
Other,2006,,,,,,
Other,2007,,,,,,
Other,2008,,,,,,
Other,2009,,,,,,
Other,2010,0.09524810507657407,0.001381323202999889,0.04114254900648528,0.0006023939556791428,0.08329213518210972,0.0008993653511485836
Other,2011,0.143219445820075,0.05604936439901964,0.0702529201127044,0.03568722169587239,0.11838673250267424,0.04240572323281564
Other,2012,0.14377200297109025,0.06600367780710835,0.13305870273008769,0.0276583769106791,0.14137226880743683,0.015272833814881483
Other,2013,0.22465004423282342,0.0,,,,
Other,2014,0.22254857781439155,0.17003668133962224,0.03922834921257481,0.035508985612981325,0.1020370335848226,0.10852471384203373
Other,2015,0.22956282825624783,0.14155647407948635,0.0845996623696218,0.04250811614261465,0.2525030266695733,0.14306459870006402
Other,2016,0.2576164592563901,0.14742627037813508,0.05763162188250463,0.04144403843084382,0.2722209262110307,0.1408903783925265
Other,2017,,,,,,
Other,2018,0.05662516905469818,0.01206353000925763,,,,
Other,2019,0.079871353142977,0.06606390752485208,0.026801425672305017,0.04601614373309522,0.07614728360487578,0.06891920445988509
Other,2020,0.18533316236303124,0.135688146022407,0.0758033861431995,0.08000133701145197,0.14069125845635164,0.11954368324722937
Other,2021,0.19209648692829748,0.11619053195268977,0.07487047100506561,0.06214426386096154,0.17119813567280937,0.11288609663734472
Other,2022,0.19257490812258637,0.14227678573805697,0.05983787869116188,0.04466624775897808,0.1727318938478952,0.13938763573761198
Other,2023,0.21416806034048136,0.13278537832419451,0.06026886176006558,0.04281585735954032,0.20981095849314396,0.126293047714265
Public Administration,1996,0.1842436565076599,0.10467104569328999,,,,
Public Administration,1997,0.17909197124663317,0.14012314422066563,0.0466681719411299,0.03349945548470243,0.1638151897661664,0.13338100142506396
Public Administration,1998,0.17801052054325875,0.13511596545233817,0.04539620530081667,0.02954350844078901,0.16544472209900538,0.13104949523316656
Public Administration,1999,0.29187507365143855,0.14235900085391073,0.04649042104438506,0.028017822666416253,0.27757578108792874,0.1457502164677012
Public Administration,2000,0.19502446996939315,0.024167211606891663,0.06574679480090045,0.020141866204606854,0.17709353417535723,0.032040707411234555
Public Administration,2001,0.07407044862232723,0.0021339633792659173,0.006941030441409651,0.004110452652506037,0.07215711637975938,0.001970714257493251
Public Administration,2002,0.06992903180975915,0.0017350260725274942,0.0028207374976513505,0.002034658362044293,0.06851902917222737,0.001726155711631611
Public Administration,2003,0.0649697108489475,0.0030153578122945864,0.010690249024146637,0.004425267633381088,0.06268669689841562,0.002708696453587406
Public Administration,2004,0.06229047380318376,0.0039420032284905,0.021686817477987567,0.004315812963014556,0.05691826012588652,0.003485459072842846
Public Administration,2005,0.0517934632242357,0.00324153846639028,0.016202817780091573,0.0031104367536008096,0.04799385208163188,0.003189439399257322
Public Administration,2006,0.08990826944124851,0.03739533100841433,0.016671801520055998,0.013678210693011943,0.06964415469067733,0.02228618346630822
Public Administration,2007,0.05348422770110837,0.06626314465196942,0.009686945284953027,0.007950800821350907,0.05143435054490382,0.033046535828998795
Public Administration,2008,0.07723994401540174,0.11521949171534974,0.021317287332677536,0.027100961931561664,0.04801518874077975,0.056118469126424535
Public Administration,2009,0.2168215718633155,0.17225800669419336,0.03586702297189353,0.050789947026390184,0.10272343140474535,0.14676293360151177
Public Administration,2010,0.1857930714284778,0.11991563712699123,0.08696324341707562,0.059198352541865944,0.1970150830174057,0.13676363727844895
Public Administration,2011,0.15551008676023637,0.08063374318569257,0.07509814888986055,0.05300640810564932,0.12629808835854536,0.06995159011681461
Public Administration,2012,0.15641451451038815,0.06894451586766269,0.0604000515529223,0.04107633861035473,0.12765198691554458,0.06341595248380177
Public Administration,2013,0.14838803535688083,0.0701182605892412,0.06099977410250686,0.04584406540614137,0.12858508325314988,0.06485722895992174
Public Administration,2014,0.15291157734378105,0.08396236329580536,0.05109700062151714,0.039095331693350305,0.13103542052701062,0.07599087476649062
Public Administration,2015,0.14770057045646934,0.08080277471149595,0.04065410970101545,0.030215330603434683,0.13561417263020467,0.07584413925840709
Public Administration,2016,0.1496154553043787,0.07995788397831309,0.03883541908260285,0.03576691706459075,0.14120907919416115,0.07266512120363604
Public Administration,2017,0.15963355020073372,0.08871533226590973,0.038742004144783224,0.03939745416893888,0.14873050596671056,0.0828434277130217
Public Administration,2018,0.16446265781881125,0.09403257637473961,0.03686668590412202,0.03692369115904942,0.15615759818522018,0.09026353861552201
Public Administration,2019,0.17234973884532703,0.09142858395585116,0.05817076551778526,0.043180371045547526,0.15600898463778207,0.08602931338389011
Public Administration,2020,0.2121897824506289,0.17488981377411464,0.08940696593355735,0.08554253048897298,0.1848929968251645,0.15721786059089202
Public Administration,2021,0.23303984952883633,0.19650366136372893,0.10157524656432866,0.09085929020491636,0.20095731895717475,0.17811322399704754
Public Administration,2022,0.21103371850179092,0.19192304734832086,0.0871593345895255,0.09030898909992692,0.19284840964006558,0.17343304953514188
Public Administration,2023,0.19471503786301164,0.13877724489143559,0.06154449663840975,0.05748963780167901,0.1780535198179636,0.12944984095906048
Retail Trade,1996,0.13012333603838064,0.0718512531869024,,,,
Retail Trade,1997,0.12784406250269512,0.06161620790662789,0.03651764117833702,0.02882166618366681,0.11164290854512669,0.05370293086492943
Retail Trade,1998,0.1353057314460462,0.06604466062479843,0.044575024649506294,0.02951224686747253,0.11487901523290432,0.052098926953024385
Retail Trade,1999,0.15744252927886515,0.09447838168878193,0.056844893826986306,0.03129646299658585,0.13355580011007526,0.08571363472050685
Retail Trade,2000,0.17794463650550818,0.13036678370015783,0.05586638524118883,0.03701916274933451,0.158357800203627,0.12716023024211295
Retail Trade,2001,0.1937116879671623,0.13018705494668006,0.0496002477418155,0.042019034146206745,0.17968548130184103,0.12506363015909608
Retail Trade,2002,0.18669359406078992,0.12238995830875687,0.04309200679063862,0.03856671789861443,0.1756684253473141,0.11845871892883887
Retail Trade,2003,0.1661978356114794,0.08076042479894621,0.049552689204175666,0.03918809095371492,0.15048983018023393,0.07673266115122081
Retail Trade,2004,0.1423604386174358,0.07109320331809049,0.04924897443909692,0.03271979273370528,0.12628392920852707,0.06805489179922178
Retail Trade,2005,0.11780073923705796,0.052050838642376765,0.04497079889491076,0.029014126370601856,0.10333656628475936,0.04856567713995196
Retail Trade,2006,0.10471671793715288,0.044291533800100244,0.032466396354820105,0.02200932383018964,0.09484574695376934,0.04219290554286977
Retail Trade,2007,0.10216372187261194,0.04782827501074543,0.029204934833404247,0.018803208586178618,0.0939961229686546,0.04639496270200631
Retail Trade,2008,0.11503053127303081,0.04777487748027502,0.03953537538354542,0.025640379188266615,0.10204960249718842,0.045167475661309506
Retail Trade,2009,0.17518652436515586,0.13838205744230883,0.08932535655718016,0.07720400485765273,0.14165183265594788,0.11743739061401018
Retail Trade,2010,0.188200593132832,0.13481371617872695,0.10237794517427877,0.07492387226747121,0.14959196869778182,0.1151448539124135
Retail Trade,2011,0.17730966241470492,0.11542308508208829,0.09471489975113637,0.06464190201817656,0.1415967021689165,0.10025287002989235
Retail Trade,2012,0.13396820590750372,0.07987910494333772,0.06435759836006819,0.041772112613038134,0.11096009637836964,0.07205777766812103
Retail Trade,2013,0.11046961582040267,0.05126798500952505,0.05103626110828747,0.032012572168575594,0.09270056679436206,0.04565834758278098
Retail Trade,2014,0.10376638414107239,0.04910723506821251,0.04389227705382794,0.026912894559146885,0.08958699556671278,0.04529698578744509
Retail Trade,2015,0.09505243801321005,0.043572843477683657,0.03321229358637713,0.021344044497198438,0.08518335698015798,0.040668964253810086
Retail Trade,2016,0.09839255338121744,0.04678003952604603,0.031993811489980296,0.024770521407532324,0.08763647894346753,0.04150413912235448
Retail Trade,2017,0.10472016338035321,0.05219384732668366,0.026103446322099794,0.023962608396046445,0.0970518178890851,0.046843988364067904
Retail Trade,2018,0.11374883204915129,0.05506768416873198,0.02858899018896967,0.022413723188445794,0.10491410036587552,0.04952639762337509
Retail Trade,2019,0.12250026562710399,0.06284307065202292,0.044310262448640524,0.03384189796280817,0.10933448008932362,0.05540700335094997
Retail Trade,2020,0.15240797028895456,0.06862787995279807,0.08272753992340535,0.04794904558363503,0.1196812976780184,0.05701775673064029
Retail Trade,2021,0.16677581046034742,0.07810836512025797,0.09965788691538333,0.05420654713240928,0.12463839059091619,0.06371290972665103
Retail Trade,2022,0.16315315782813422,0.07780452721939521,0.09795378967806652,0.05577292389363607,0.12230491756204191,0.06412533637770264
Retail Trade,2023,0.1400630572191077,0.0688315496527999,0.07573160730984362,0.041806764458519344,0.11175022455373233,0.05895987950193646
